Paper ID,Cluster Label,t-SNE Dim 1,t-SNE Dim 2,t-SNE Dim 3
b20c655cea5f8e35e0fec2128e4df95a9148afd2,-1,1.0099707,-23.74767,-4.9319468
b21b3ddd6327d5b9f8ee044a7014000e40d17ae5,-1,2.6193085,-11.370697,-16.987822
b2236015200f877877c3143401a5991b895bb54b,13,26.704287,2.3921142,4.716487
b23c02b31a9e007eb3bf461c6a1f1d2a39e6e7d3,63,9.704862,15.094397,9.12533
b2496e658deed64374da60c335dfb55d2c24cca5,-1,10.873295,29.970083,0.8580061
b254b4b0145229b805ac4ce1e1ad82757173255e,-1,10.0187435,-0.34892765,10.660186
b2552030cb58eac2fcc2990ddd89bf9112369a79,26,1.6124558,-21.96162,-1.7859799
b25585973d10502a6e463ee2184af14190102fb2,5,9.136433,2.9195325,17.77422
b25df4964585d79dccfedf81ec7f164b02e65fea,-1,4.8223333,-1.6420889,-15.10486
b274f151c344d37e9ee099c935cb9956aaa51233,-1,2.8190477,10.538494,-5.172148
b27508336b72e1dbdb123c59eb3dee7f63212aeb,-1,0.3783062,8.819071,-9.333091
b28228ad7db4f9ac08cdfdf247fab8a41e5312cf,20,0.62175053,12.6008215,-13.04677
b28e14e88385dfd5a390dbc885bd3d930b04295a,3,18.085995,2.1270902,12.709638
b2965d4bb952b3a49a1c3d8e5a025adfdc406f9f,-1,5.5839787,-8.800889,4.4765944
b29cbc6698c0e91d9903a73101461d743c5c9db7,26,-5.0376134,-24.902262,0.3694712
b2a5ae9cb3e361d15390cc423c6a9a78c570cf53,56,-3.5774314,2.6812747,-11.34471
b2ca65baa5f061cdcb31f89a9b9065f305905c38,-1,-19.703102,6.4738274,2.1435564
b2ecd8eb551f78c513b686b961829879d4d439c6,15,-17.807434,8.26202,-14.797647
b2ed1291ce2ed45380938c5ea2a18c554bb377b1,28,11.104463,-13.773416,5.5036817
b2fb9bea5077e5d46aca99da3702198cc5f479d8,-1,21.132875,-0.6925527,-1.2890838
b2fdd78a2c5ee5ebbc8ea3c09079306ce2e4523c,31,22.778479,-17.607983,8.205263
b2ff331d163c49bc1824113323bec3d713a6aa49,15,-16.252785,-2.5863318,-20.43527
b30b743a8c0d21e837d643942327147b8332e6b5,-1,-17.558975,6.8324347,18.17693
b311e694cc2bbd943c035477b061e69fe353efb3,30,8.319272,-17.78004,-14.301219
b3254ee6c672df5ae234c7d5b33bb82299a71027,-1,19.240986,-15.079324,2.36984
b32f717666c6d66fc61c05bc150a416b8e401eeb,2,-12.9759655,-27.06599,4.408825
b330cd7310bb3c96f5da5fc6c7fc6685b0944b04,12,-13.605805,-12.922592,-4.2150044
b33764632a97294ad48524cc83bbe078964b8d39,49,1.2921365,26.27326,-3.803468
b35b82d9ce9edb072e087c624045e4f87424f68a,0,16.927786,6.054374,-18.711212
b3619173038a78ba5d48956ebc340fc78d2198b9,59,-15.508157,4.085223,-2.2661445
b364c4891c8df82a4da55489d878a4a282e3b185,-1,-7.695031,3.2267346,22.608732
b372c0704b6397fa19522bed63562a3ae83fa318,69,2.1237571,-4.012115,1.7729737
b375311ec200df54b4139f00f1337be9416687ca,62,0.14574923,-14.313904,3.3771186
b379e12d8219aa950da5454764bd6755697e87fb,28,8.647042,-16.863806,5.0432706
b37e039c01bc21c58c474b3803d8b9d4347f36c0,59,-18.338343,4.7872596,-2.8396854
b39b4d256a52bebea3c62eb722a0177b3b7b26cb,-1,-24.222294,13.774521,5.684644
b3a1fd86e553d3e991afa3aaf4ca1bca0da24b3c,66,-6.792582,7.8726664,18.53068
b3aa5a3b98581e08925cb224ebe6b7769bc2c553,36,17.340502,3.7323313,-10.893474
b3ae79fe95c5ea4f2e3d63689cc1bf0d61cea187,-1,4.608411,-9.832227,-4.460003
b3b7f6cb9c0ec121a41cea8febec9a478d627b10,14,27.816616,-13.217997,-0.103639275
b3ba8999908dd5a9b60e4911f9337b1549ecf659,-1,16.175993,17.609232,-6.5271378
b3cd335176cee7e9e25b8da429ceeccfb2a6aad7,31,21.667747,-16.52483,2.829587
b3da2292fd6f88812fad9e8f21cbb89a64e81beb,15,-13.627533,4.667552,-18.131012
b3e636df9cab534b6c246c5ffc1365df8701bdcf,14,23.682076,-5.512416,-1.7042418
b3e66cb8a89dbe0ee4bad200f096160101e078f2,-1,8.528113,-7.655074,-16.632504
b3e9cabd1bc477b25304fcad69d8c5cd3dfa4bb8,6,-1.6153344,19.672138,8.561541
b3f37bfc261f7f3927721122aade716ef415b94b,59,-19.702724,9.386392,0.31916147
b3fe42c926d3ea218ba9ed7ec9d1bf41a910ee1c,39,-9.078849,-8.298164,17.880993
b4178ac2f28c790a46cd50afc645aaa8473be51c,15,-13.619604,-1.0416833,-14.447457
b4446b05492dbfb71a23b31c7dfae120de372ccc,-1,-4.7015004,-10.189018,-9.769356
b449f6464bb0142aa474584a32678e3d2ea75b6b,7,23.940948,-4.1781206,9.721991
b45f241c9ce2ac8c716a34acefc2b1f78219346d,1,11.080177,14.246733,-17.059265
b46850ed53d32d656571c9e924b849f4296fac01,66,-4.6598787,10.804444,18.873575
b477a4b0e9d33fb865daf1f102cd96e6788db010,17,14.572593,8.095197,1.1812016
b478d85cec8a16fc8cd9296c28d4fc49c1045360,-1,-13.393501,14.456173,-18.958397
b490b0340149612af68b6142be1fcbb23f4f1bed,-1,-22.364563,8.383001,-5.754178
b492abf88199b53ab5aaf5ed37090d92c26992d5,-1,-6.2957163,13.669633,-6.7865524
b4aaa2eea92b83a7cac63e7db9e4b9a51af13324,20,1.9318669,12.373837,-15.235684
b4ac66a59b0e40c10a447b7a90f5c03d03eb58dc,-1,-3.5379715,3.8752127,10.347818
b4aca97b4291c16a53eb982793c4bc48413248ad,55,-29.75244,2.930134,3.2241042
b4ad4b41bb827c1e4a3bbe6c193b4874a075ce35,-1,0.9321203,-2.900048,-0.6577439
b4bf1881009a86e4d8176cd1aaf7e1c70b602572,17,20.487814,5.059989,-1.4346229
b4c21ba0566c95e59fe137011ab7c42f8a01c36d,40,1.5802841,-3.4879584,-12.067302
b4c4e5efbca448b75ff3da4a6aa01d18a5bdf8c2,49,4.519598,29.92076,-6.050169
b4cfc08b341b928a90828ddc5f453be1e23a96d9,-1,9.815593,10.27337,-3.626271
b4d2d875276b67a9c3578c1bf36855f42fec2afc,-1,-2.0003204,5.8699574,-3.008837
b4dc6e2011d91579fb44b8f7adc673ac476a6c77,-1,-4.725916,1.3064175,-5.2103086
b4e550028906cee37da462409f4945b8123292e2,-1,1.7503909,-8.687072,12.511871
b4ff2d2a9dbf9c1dde488cfa2c94ff35504d5084,27,1.4509066,13.777601,8.637027
b502f31b3607538e12dbb7c5f18cee8f075d3a78,-1,8.704897,20.805864,1.8870814
b514f1f991a308f51a672a44e23efb7f1f7ad629,59,-13.643746,8.029835,5.3459306
b522c0a6314b02157ac80d06f4c2dd12a8b2f591,-1,-22.544056,-1.2278864,-13.231132
b5510dd06059a480fe21c0e6060abecd0af2070f,-1,-0.8215939,-5.208296,-10.637297
b55803b38f554a11fe02e5ed2cc71dad26a30f33,34,18.385504,-18.082926,-2.335494
b561c50a05ad5e65372b6376f22c79284d86cc7c,8,26.000793,3.6469624,-13.536949
b580ce8eca9efa423dcec907ab8b3c3bf1b76b37,39,-4.8475304,-7.5559425,16.84752
b58fea8527ea0737045f0a40c99f39fcb1ea3ed5,28,7.933568,-18.158463,2.4593663
b5981d6d806f97e078793ab40809e3f8ca6826aa,-1,-16.129545,1.1277127,10.479455
b5a4fb3f886048a960f087c9e9bdc0a76a36c69c,20,1.7173526,11.569824,-13.965487
b5aa537f188c0be62315524137a511a217b85450,-1,4.719953,7.2368007,6.3164806
b5ad7217cbc6343f75a164e127e1a3f124e14ef4,36,13.548418,-1.3187718,-6.98665
b5aeb4c5cd2b085ee611460e4e5fc0a6f486567b,49,5.199608,23.130432,-3.1935256
b5cdbc01b3044e605d740436742ed1e2276e2c76,-1,5.2456107,5.8768706,-21.125431
b5d04d8fa14cce4fd9abdda44eae33b67e6bfd6b,15,-14.636187,5.9389124,-13.701093
b5d9427f19ba03d06442fcde44fb2eac2a6a0d62,29,7.58654,-11.035861,-3.412488
b5eb4e620ef52cc7a3ff43f32321227096c22ed7,54,-10.595399,1.8451258,13.191402
b5f9e23f10db039b330602ee0059c3bfd0c0b771,-1,-32.10127,-9.083163,-1.9770043
b5fca690c5de34f6321aa76973f5d767ff6a5b6e,-1,-6.49699,-3.033802,-9.016363
b5fee95d2dadd7052b4e0a84bb223ad8cb511eed,21,-2.4274504,10.95579,-19.286957
b60c524e11b62c0505b8b4680962b7023aeb4082,-1,-0.28816825,12.757616,-13.823875
b60f0aa8ba6ee98f19d9485832855c5cb5f6bd48,36,14.429512,0.90996313,-10.317114
b6149fe56cd4266655ed0f0e30c1fcea4cf2dbc2,49,5.2737246,26.47495,-1.3327935
b63fb2628b3f4a9714d9a378f4b916c30b177da2,-1,-6.8538556,-11.824529,-1.2939528
b640d1812cbdb880f78e03f255c86345f50034ca,16,-9.96215,7.3275743,-10.671296
b64a1bc5a0c13fc6357500b747ae1894009c03af,-1,-1.5821261,11.459227,9.398209
b6550364534f72c6e132bc90da6e18cb53719d09,50,-15.587265,19.617838,-3.7245314
b65dba70d2f256fa67a7e36f1912d916efb7056e,-1,-0.640847,-0.80799395,6.5546384
b663495e7b1a17ee74ed1e036608423d10c2dd4b,23,-22.787788,-8.15529,11.404727
b6717e8abdb8236df021a4ab2492a3bae1ccdabf,5,10.103253,2.1342885,24.023615
b6788846d59aff4c56848ea7fef147380a648251,60,-9.016955,-10.824451,-5.9332094
b68903c5ec2f666407dea6d3b9cd8e901fb599a6,55,-31.937763,2.8751652,2.1577132
b68e39f63a460c77916a0f056e0710aa9cb4b183,-1,-0.035373386,-24.987488,9.933347
b6948f69e7d5c10cf162985fcea1ce4721e14d83,-1,-11.683742,4.8520155,-2.8623097
b6a6ddf1a37d5e715b6cb777e7e586415a9c58ca,-1,-6.8034854,-21.736876,11.730533
b6ad59c02725b57e96d9e6a76da557e960bb0373,18,-21.853062,-3.6983445,16.878832
b6ae09070839007f886eb1d82262061a98484219,-1,-6.857628,-8.992033,-10.037916
b6ca6d075a9c1482b5a0831e8353d2be95373960,-1,-9.5969305,4.5325513,-2.9054267
b6dd5960b112a69ff3e73fad06469345282d1e2e,14,28.112125,-11.354135,-2.9833918
b6eaa30581d4dad54859ca0a208e0cb3e5be30b2,13,28.197748,12.936261,2.0570786
b6f57285ff6dd2f853930fbedd6d9f003f9cb6c7,-1,1.0400687,-4.056774,10.99667
b71f521f1f299ce1e73e3a1e9a38979d11464505,-1,8.698496,3.1409569,6.339717
b7352d30f09754cd273b47a52730b3e70122ed6b,0,15.425001,6.8027453,-20.247078
b743a450efece6e086da47c5b0ad10a12fa4cd2e,63,4.6230288,-3.2497907,7.5313745
b75682f14418a1f488ac640688c7652e61b8c2ac,5,11.174067,-0.8884538,19.04003
b7683a4611e6d723836f7722fdb7691a3bceecea,17,16.939999,8.79474,1.1190238
b77daa022a2be2af9fe09742ca9f07e9e445433b,42,5.216758,-2.26884,-13.31487
b783ccf2defad323c40d729a36421b8e7883a2b9,-1,-6.6153336,13.96075,-7.4964404
b7898852c49b2a07e78ad77bd97f16810f1d584b,28,7.1886,-16.88763,5.7748995
b78c26f4bbdefefe00505f5d59652c4e40d69ba2,55,-30.407604,2.8808398,4.6014276
b7910bf09a46badf74d0c5024aa22e06d859cbcb,43,15.551079,19.555119,6.2951646
b7990789d4c79f1e42cc4c6dee2ad5152d2e8d73,-1,3.9282582,-11.053767,-7.400706
b7a698960dcba9e0b863cfaf0881f24a0862cc49,-1,19.035166,-21.127495,1.1717646
b7b68554749c8b7ce98d05b5fa0eb2da2d28e34f,12,-13.936706,-14.295915,-4.333974
b7c8ff9f7404cc773c96dd6b552abf93644d1d35,-1,-4.370513,-6.484125,12.184828
b7ea2e55dd29644d3da559d133fea37e6ced1625,-1,-0.48455036,9.005953,4.1432824
b7eaf2502ef054b00a65f28b2cbf3091516b1139,8,26.063763,4.8790274,-10.221176
b7fe0a629c0eb87c10ba894f9625a701f76aa7b5,15,-14.582444,5.915838,-16.683874
b8044c35de85790ee6255391bad292c16ed96de8,39,-7.754762,-8.86754,15.355786
b80a5925e9cd4a8efb2d4f1dcc69b480e7862b58,39,-0.37826714,-11.644894,17.187717
b811940defafa95df6e976274062537fd29b5cf4,-1,11.364399,-11.991479,-1.7620928
b81848a09270399b184669255f86483c4cde9b6e,18,-18.82297,-3.0279062,15.158598
b82bf2b50f6de67a1b85ca0ec2ad445d03020428,-1,10.835084,25.00645,5.9601555
b82fe12905e6b00352315e1632353f9d735fc306,13,33.55837,4.913396,-1.7792535
b838324947db43c0084b1c94a09b3d16262bc903,-1,-11.90241,11.791195,-20.545519
b854629cfe3942265fecb4248cb980613a0f97f4,49,-1.32379,19.525553,-5.206731
b85c3c8ac087bbbc0d236dcb908c6533f593e2d4,15,-13.345621,3.3133588,-20.911728
b861b8bb90ad36e0ffe11c268b8e49747615eae9,49,6.863264,24.930151,-1.9533219
b863d06888b1b3209983b7df020f5b9e2d1891b3,15,-8.273182,-0.4319717,-16.246359
b864d3f99e8e1b7e081e51160b66b008d71ee2cb,39,-2.6096137,-10.328944,20.792578
b8695727704d7562bf56724626b9d422964728a7,-1,2.8354945,-1.1346532,-16.339914
b86b021858a996f0a93fa43709317738aa1fabb4,-1,-3.7743127,9.470539,12.877645
b8828c28912b3f8e1507125783371e552216e0ce,-1,19.609375,-0.8181483,0.8449095
b8873bd293428c3dc02a8135e57f80fa567e1534,61,-5.772116,-6.7824326,-7.6022706
b8ad6acc709ed1aaa2d9d96026b6a63f10565d1a,-1,-17.26088,-3.9665782,-9.065366
b8d42b32ecfa09d1de7ed59ba8759caf1ba4db2c,5,8.3586445,-3.0711586,21.811861
b8f1896d39bfd0787dc4bef0eb353df5bf374172,-1,0.92009276,-12.805022,5.6105123
b90c7e744510da824a5c10aa505311f5541bad8c,-1,-27.19814,6.932921,-5.2490196
b90efa614a17871ccef1faaa880b9f508ab0148a,-1,-21.43631,-3.8772998,-18.063707
b9190d94b89a718287c54ac70d1eb8be72a6a9c8,25,0.2592719,-19.351742,9.105346
b922f18dbdf63a20eeb24228fbc79d0e3cfc4be0,-1,-4.019205,-3.616642,5.483307
b92601c8d635bec467130df1b1cf18e175e80072,-1,2.6475742,-26.900263,2.5310867
b938610a955066d5172d9ea8127a12d07808ead4,-1,-11.81446,-2.7217321,0.25051507
b939bc2b09f4dfc12499f9c0c48b3e04600c29e6,14,29.177309,-10.206319,-1.1403314
b943cf28fd1cf736d54b67abac1f019bf79d3ec7,26,0.27461833,-27.083021,0.45878804
b94ee73f6fd1d9a3e801c68ef8d2b96f47b5a575,39,-4.5707865,-8.0180235,18.571835
b9750451c325d76c6005fc9dc7bf8b641bef8c26,-1,3.83803,4.653298,-8.42945
b982abb7702133b92feede042c050fce69361866,33,12.011677,-14.155008,0.004901811
b995106efb486449c86da625aaa6d1bedcb54c55,19,10.7286005,0.5910017,2.218725
b99b8bcb67c0a1c25fa2415ed351abd499390b33,27,-1.4380361,11.752172,8.927834
b99f933d6912bc305507105bd4199c669996bb33,49,-4.07908,22.66503,3.1215658
b9a0a3bbdc8b4641890f486f16882b1ab83c84d4,-1,16.641253,-9.063418,-2.6030169
b9a7e5d46b0fcd8c4a6589e28e865ca0d877dd7f,13,29.151384,10.8829155,2.7453835
b9b0febc53cb6602d14c7a3dfb1a4a0e23abf828,54,-9.089007,-0.7361061,12.1230135
b9b7f7e0e6c48dc459ee34aa004384898c8ff624,-1,-3.25398,12.302834,-3.2890677
b9c43b659b789ff0a5dd81a495407f1976be8f5d,-1,-15.928193,-6.1162424,-16.277807
b9c5193a3af852cd802bec287007e61305cff3d9,-1,7.195165,20.022161,-1.039232
b9cf70c7b1164975c8807160c6677da84617cffa,5,10.454636,-0.652436,21.987413
b9d29c94c32b9b2571599d54da4cf231e2d86113,14,24.291878,-10.634341,-4.793328
b9d49993e9f09d598e6cef729f5b52b1daa9545a,23,-19.934998,-9.885316,11.024037
b9e5bd6c2acecb0d5942f34e429009f16fbdd6cc,13,32.914127,3.4177926,-1.5637679
ba1479dd131efef33815dee9edd03b1aa5647fb1,44,7.6740217,20.521406,3.7734897
ba1b8efca50faae065a3daa1ee76a924698730c2,59,-21.96459,10.517379,-2.2268274
ba265c1aa631ccbda923e98b6ed9193c9014e54e,17,19.193802,11.684921,-1.4519206
ba27da4cd8430594052da614ebc0feedc84480c5,-1,-24.507286,4.3283243,-9.286795
ba3e4ec5d6cf08dd9899aa2a8f1463fee8a73a34,36,17.917088,-0.29659498,-4.521131
ba42200ce24a09dc41cf96dc55ea44bc3370176f,15,-14.676274,8.505514,-21.741976
ba50019ef80418b2dcfbcd48957f6bdd093dbaea,-1,-24.31685,-6.765603,-4.028939
ba5ee3e72072a2ac8f5a40242d16ecb0db2d7ea7,39,-8.8519745,-9.645477,13.930508
ba680c4f263a79e14f934fc124bb02038fbc9f5a,-1,14.46127,-2.9009042,16.738525
ba6d5476550ad5cd984e3f838f8d3cae35f05c57,-1,6.1795373,6.3996553,-22.027332
ba77c6b7984cd93cdf0944db3f5cc7afaa32af7e,39,0.48671475,-14.850688,16.26309
ba85903076cb233798b410029568c1f477ab0272,-1,-15.699508,2.2325637,-2.949492
ba85ccf288a9e6ba4d89282e146a9871cdd70786,-1,-0.87161225,15.135221,3.9441319
baa5805f70a63efefbd44ce1ab40781fcb515e21,8,27.786062,-1.6959809,-15.44968
baa835900040c74312a6ea4675a07170e9221426,46,7.557809,11.082826,0.5729535
baa861ac39c16aa2f19665a8d76d0219344426df,69,-0.30833519,-8.348108,7.5512676
bab70db9049e51d1df95832c273e489362c3112d,55,-23.522232,0.8327985,3.2845337
bab988a02f06bc03bbe64efad1039ba93bd048e1,39,-2.3546424,-9.810551,18.581646
bad756b3e5afaa6ad0406579789db5986662a5f1,55,-26.461056,-2.4653945,4.2564163
bae7c9610a8a5f7d00fa59122ddddfe47f68c5aa,49,0.1335367,25.988525,-3.8778734
baf3565b6dc4de31e7ebfb7c61d268ef6401d011,-1,1.4072083,-12.291507,-19.222998
baf537c76a466a13aa24df94b51e53e8701e8550,8,24.791428,0.8479902,-14.353962
baf9d971bb2b25f7692189777b35a7f982fd31fa,17,15.346549,5.1777816,-1.3796825
bafc7105008ad589079a4c1c3d746d16097fe3e1,8,24.718662,3.4306788,-11.718575
bafc7f6423a2215569d8a10eb902b3f0d5a389a4,13,29.278606,7.413175,2.4140146
bb128dd38c99e6be2dd43540b3c1517000450b02,55,-29.418495,2.4765391,2.8963382
bb12a66529262610fd302d0eb3831baa51532066,58,-13.694256,7.477473,9.712571
bb1bf963a9f8e6fe07151ad33778c38feb3b3a28,-1,-3.662959,-15.457824,14.226249
bb27726ea8d73908fe8c0ca6d9e2c0425141308b,5,13.322222,4.812318,17.58048
bb28f692204e39f9c67d8fe3aa743e09d449c5a5,-1,-2.9098227,18.54592,-5.240737
bb2ee23538b2f43a7bb2fae295f298bb8bf7c279,-1,7.361679,-7.1485195,-13.511599
bb5920c76b57c9d9f1659a7bcdff44388a1ea235,-1,9.023174,7.7122345,-4.142979
bb640b795132b4a8168240fbbcf1a25cabb8ef8d,55,-23.682615,0.37276632,2.6119165
bb6457c018a1a3b9fed05f3657704e4f81266b24,-1,-11.868249,13.302505,-9.457385
bb850d03589aeb7898db814bdce5475030cfa174,26,-1.450828,-26.860125,2.69314
bb943faa4e14f6bd03a5a0fe57f33576c2e96835,27,6.414074,14.999118,14.53503
bbae787b4bb9f4afb742f7a85e00ac5cd3accffa,-1,18.813974,-15.137723,1.135984
bbb9a341b0abfe4a6ebaa4a890e9a6e94c68f7b7,-1,-8.212385,11.804481,-1.7012634
bbc80d0158e7a55befadcbf6e4e6ec6f9fb2af70,3,19.13428,3.258856,12.046065
bbd1c3787e39e1fc3f413d8526a295f587ebf255,-1,-9.53641,2.9915266,-10.07898
bbe505389644d91fa1dfafc620b2ad9c181346b7,-1,-2.8601787,16.481018,-2.9259143
bbed32e5868afbd20077f42263ca3926d6fd3715,-1,7.0475507,14.288057,-1.7848262
bbf26b491583c8451abfba519f0a55236c4cf612,-1,3.05823,11.025222,-0.13210262
bc07bd549f3be387ded38b1b6c953ae99f3b09bc,-1,8.713968,-5.3902173,8.172324
bc0bd0b9f1429e6b58ab1facc33912f808125f82,-1,9.495129,-8.045858,-12.12382
bc0fdf32ec066c0184641fc2c4a818ae40083aa0,-1,-32.21969,-9.327823,-2.1453595
bc1394bcc1118d57742e826230b826c5e52d99ff,43,18.480083,23.55802,6.6682315
bc3585d7b9715745ac30d66e129d976668f3bd4f,-1,-16.840178,12.0558,-0.7667305
bc383ea70d04ed8236d21b7c57bde0b7c975d3db,41,13.298358,-9.003711,-12.845201
bc3970443982e4e1c23e03973e5cc48049f921fd,59,-19.714823,7.939392,2.3283472
bc4194ed809d0582877d1e48aae9f775f5f4e308,5,9.3501835,0.93344,21.403465
bc44c3370caf96283b5c1e8aeed56e56df9408cf,-1,-3.3480937,22.154615,-6.977507
bc4f1347afb02ed909ac88c8ab02b547cba6b32a,-1,18.592161,-22.205109,-7.278663
bc53273ed0245b180b5805bbe6f5b70b6dac2840,38,4.1679134,-19.154198,-16.73195
bc5cb0ac58a733df82de123c86b1f6a672d35282,69,3.0142202,-9.354206,7.629337
bc61112bb97a11ea9e6ca907288ffbcf90e93ca3,65,-9.559475,-6.1778774,7.396971
bc694bf337b1946ca3c1d7311dd999b3e1e7e00c,67,-6.242929,-11.580504,7.504495
bc76ed814a2d1297290ee8983afef6c8266ed5b5,-1,7.548215,-13.1995735,6.0405
bc89a5c9582bea670360a6faf3b9098f34d3cc00,-1,-6.339661,-11.69076,-1.7711307
bc8b6f78d78ac408a4498fa98af3e4e5181f5f61,-1,21.310198,-19.581926,-5.8714643
bc8b7b33dc0505894eb2043fdc294e5113ba1743,-1,-0.4162258,10.369815,-6.5650506
bc8f22728cfea4958bd3d4c98c76be826e2dbc78,55,-21.691555,2.539198,-0.035678808
bc951aa7df003b3cb6bf978af435357f844f39aa,12,-7.5435104,-15.560398,-4.5455236
bca2efc37d0d3b266aa2e396e8d7c73813d45620,-1,13.612513,-20.543892,-6.604293
bca332c100519e44220d8c130e065e69f438c52d,-1,0.37651423,-9.349527,1.5883098
bca6c0416b64d81afdafc68a86e8d0529fe014b0,15,-12.022397,3.5544965,-19.226316
bcb67dfb13fc8fd82a295caee03531f1aa265a02,42,8.194338,-0.829778,-14.347504
bcc96be86f16ecad9d04c9d2aa89ff051ea488df,49,7.0745125,29.128094,0.28238273
bcddafe757f9e83a6063ee49b9abd0e40bf4d37c,59,-11.390504,8.860508,6.748532
bce9efe19be764e2f4045d860617e7d86a5b6fba,-1,-19.427904,0.58240175,-4.4386525
bcf8052abcc7655a2b9c769df0d6511670cf7d7d,-1,-26.167356,8.48853,8.668651
bcf8e192ffe26a1198bf42ab431a0f9be7e375ba,39,-0.44233876,-14.93651,17.999617
bcfbb9910037508c9911c0ef000e4ea07f56c0fa,6,0.7415184,20.757639,8.774913
bcfc9279783171fa908b3a48c0ffe3d32a0c6c2a,27,3.2105956,13.5193405,12.046121
bd0b5942e42e3f678ee22d8d56135e386c3cc5ac,13,33.998127,2.9973295,-4.6497855
bd11c515e9ec4d4b3e95327184b580762ac5d3b8,59,-16.943417,11.612649,5.9503636
bd29cfa27ea6b29544005afd80387147599fad49,20,1.7173526,11.569824,-13.965487
bd357677ed00e00b404b447d70677b85dd8f69ff,-1,-3.2651932,5.5200763,9.778284
bd511662b2a552a8054dc68dd62ad3e5abca6cfd,14,30.203339,-11.577167,-2.2904005
bd566323c42435bb523179d5abc40ae68e3b6e16,-1,-2.610877,0.6756383,8.637996
bd7f8fc124b2c9b9689a6b111e87bb99af275941,55,-30.742971,-5.637686,0.49813104
bd9613e06f3f93cb8fea0ebb1ff806ba615c092d,-1,-16.872412,1.9604847,14.497648
bd97accce318208b68d9f9cd7c13e67cc9b68f0e,13,36.91753,2.5780914,3.5154445
bd9af047a2f0464ae087758ea972327b0c03d940,-1,5.4331007,11.45882,-15.769375
bda49780f61e23bc95597910a82d5716b4bc1ec2,-1,-0.11471893,31.314978,-3.5445993
bdb24c2d35ab436d651422107b9d3cb213270162,-1,-2.2965074,-25.003138,4.4578066
bdb627cd3b0d82abdca95941fbd73c54e9299e9b,22,-7.1749415,-14.720388,2.5366583
bdc6584391f9990dad6706123a91656590863414,-1,11.646487,1.7765303,6.4626794
bdcfff0bcde6ffce2ce62abc249477bdc84dae17,26,-1.3896991,-25.7037,0.006428743
bdd0d26d95da743dd33910e7166acd24d579dbef,59,-15.167221,4.9715767,-3.995131
bde8c05a8a6db1fc7d8bd01d898728fc959ccc9a,-1,11.955218,2.240125,6.767889
bde97d45658bff02187b1720d2ee51aa5f7b2c8f,23,-14.023751,-14.24469,6.473994
bdfc31632c4f6b84fe5b4d12770a19ee11fd1595,67,-0.45070037,-12.7386055,10.039471
be09b835a5a10f15376533f694e7b0f49a4d0a7e,15,-15.410031,1.4495318,-14.404519
be0c160dd2950fc64b42dd6618f869057edfe58f,13,27.20075,3.2463217,1.0286688
be0ce7abbef2d2f9dfd7d0aab3b523a8c32c4895,-1,-10.275113,15.5980835,8.1319065
be0f10bb8fee31198e30167178290e97af6f5e1f,59,-22.717567,8.731349,-1.0331982
be1a302bf24e8fcde23b5908fc65aad474dea978,-1,-6.1161027,-8.428004,-3.4705963
be1c5d91ef1af2a3f174d0c63b55c93ed7816a60,-1,15.7681265,-10.636033,12.262514
be1d37cf56f7b67636510f445c4d24b00e5e05fe,15,-18.989458,6.132043,-15.988836
be23b9a98c9a76770cbff1fd251b84e51b3a75c0,-1,-26.05095,-1.3075625,6.3350058
be2799c48b1ef2170f75b288279ac3d488223252,-1,-24.915003,5.674756,7.9040895
be4379cd02ffab95da052d98205e3b755ef9a48a,-1,8.301414,-4.3593383,-13.776539
be4a6d80bb8f7b90e5b7893b41637960e1d2b8d4,28,8.724648,-18.61141,3.3635178
be57556694d0cc2c728210a2e7d52d13642e324a,-1,11.806797,-19.077917,-9.4276
be623bd4ca88718046a8a223bb6eabff2e52c796,-1,-25.828558,7.4510846,0.2625997
be69c73263f49f4f90d9b37252685fb9145c0750,-1,15.377996,9.7689085,13.944011
be89c0180f4c30b6c18014a69b88ba13f055b83b,49,6.8695965,24.000216,-4.7508235
be8a1b15a87096281e918dc693ff2c26790000b6,39,-8.595538,-11.599275,16.55927
be989d06cd57049c2f3e28fe2bcfe3273d89c17c,42,8.21462,-3.3215857,-15.429644
bea02672bbb6ef9807c8f5b9b174075356a0f085,-1,6.7771797,-1.3749738,-10.743935
bea73450f59d35ebf4c36d878b29632f9c9fbd0b,25,-2.1329706,-21.132853,7.493095
beacb04ea782540dd19f04480a6d1a1a2a2e8262,-1,9.671391,-3.1430492,-12.061381
beada631dccfa190744a056c10405e871736e1b5,-1,-13.329351,1.2512463,1.3400148
beb1b42238f664787b985fb1c642812a782b5128,39,-6.7407436,-10.600276,19.209879
bed277021b36b4531fd98f565df6ceae07a8179c,-1,7.512151,9.365792,0.25433418
bee46183e69fa9f940d0b6eaacc844fae7b1d355,69,-2.3481534,1.1199039,7.752747
bf00bd73b63566d123715d121f8c3da584810025,15,-16.342545,7.7711945,-22.518389
bf04c75bc3e1b2e8541d49a3808ba3f36d82956e,15,-18.259108,-1.3163413,-16.27229
bf0b8c1a174ef483e5b2d05e3069c3ba86c9b6b9,65,-9.436979,0.017959453,7.4310746
bf2cb9499e57bd1451deed6fe8d81f418e76667c,28,9.438579,-15.212368,2.4815729
bf2e158291c522cc03cfe0a6959f45b1f35c0cb0,-1,-8.541853,1.7619019,9.474727
